Name,StrikesLandedPerMin,StrikesAbsorbedPerMin,TakedownsPer15Min,OpponentTakedownsPer15Min,SubmissionsPer15Min,ControlPer15Min,StrikingAccuracyPct,StrikeDefencePct,TakedownAccuracyPct,TakedownDefencePct,Elo,DOB,Height,Weight,Reach,Stance
Joey Gomez,2.44,4.46,0.62,3.72,0.0,24.78,28.5,55.19,100.0,50.0,843.26,1986-07-21,70.0,135.0,73.0,Orthodox
Joey Gomez,2.44,4.46,0.62,3.72,0.0,24.78,28.5,55.19,100.0,50.0,843.26,1989-08-29,70.0,155.0,71.0,Orthodox
Kyle Bochniak,2.63,5.11,1.14,2.29,0.0,102.86,31.4,58.14,15.38,62.79,886.06,1987-02-05,67.0,145.0,70.0,Orthodox
Luke Sanders,6.61,4.37,0.71,1.43,0.24,160.08,52.59,50.81,30.0,72.73,922.02,1985-12-12,66.0,135.0,67.0,Southpaw
Mehdi Baghdad,3.13,4.56,0.0,1.54,0.0,5.38,30.81,46.06,0.0,33.33,922.32,1985-04-13,73.0,155.0,,Orthodox
Felipe Olivieri,6.68,4.6,0.0,2.3,0.0,21.87,58.0,57.45,0.0,71.43,929.97,1985-04-12,69.0,155.0,,Orthodox
Randy Brown,4.47,3.26,0.79,1.15,0.57,146.02,47.42,54.79,39.29,73.33,1325.78,1990-07-08,75.0,170.0,78.0,Orthodox
Mickey Gall,3.5,4.72,1.15,1.43,1.58,154.49,49.59,49.59,32.0,37.5,864.46,1992-01-22,74.0,170.0,74.0,Switch
Mike Jackson,4.49,3.73,0.71,0.71,0.0,322.44,57.23,62.02,33.33,88.89,961.41,1985-03-22,74.0,170.0,,Orthodox
Damian Grabowski,4.0,7.65,0.0,0.86,0.0,0.86,36.08,51.09,0.0,0.0,848.26,1980-05-12,73.0,241.0,75.0,Orthodox
Alex Nicholson,4.12,4.65,0.0,2.64,0.53,0.53,43.66,47.2,0.0,50.0,924.84,1990-05-02,76.0,185.0,77.0,Orthodox
Kelly Faszholz,4.01,3.61,0.0,2.51,0.0,53.15,48.19,52.63,0.0,44.44,877.0,1985-04-09,68.0,135.0,,Orthodox
Leonardo Guimaraes,2.35,2.99,0.0,4.54,1.01,113.89,56.0,44.72,0.0,52.63,880.85,1982-04-15,72.0,185.0,,Orthodox
Augusto Mendes,2.42,3.91,1.75,0.87,0.0,142.13,34.87,56.49,33.33,80.0,989.54,1983-03-03,66.0,135.0,65.0,Orthodox
David Teymur,4.69,3.53,0.94,0.94,0.0,40.22,43.21,55.45,33.33,77.78,1202.85,1989-05-01,69.0,155.0,73.0,Southpaw
Martin Svensson,2.02,5.91,0.0,2.33,0.0,44.3,38.24,38.71,0.0,0.0,942.0,1985-04-25,73.0,155.0,,Nan
Thibault Gouti,3.68,5.64,1.23,1.23,0.31,131.2,34.48,50.27,80.0,83.33,859.36,1987-02-27,70.0,155.0,72.0,Orthodox
Jarjis Danho,3.38,5.25,0.51,0.0,0.0,214.72,50.51,49.18,16.67,100.0,976.84,1983-10-15,75.0,265.0,74.0,Orthodox
Damien Brown,3.66,4.86,0.68,1.36,0.68,49.72,38.6,50.08,27.27,53.85,893.52,1984-12-25,70.0,155.0,68.0,Orthodox
Alessio Di Chirico,3.32,3.44,1.46,0.53,0.0,93.77,39.72,61.52,39.29,83.33,878.77,1989-12-12,72.0,185.0,74.0,Orthodox
Bojan Velickovic,2.18,2.31,0.67,2.18,0.5,77.33,34.82,57.58,25.0,55.17,968.9,1988-12-18,72.0,170.0,76.0,Southpaw
Cyril Asker,3.35,5.82,4.41,0.0,0.88,434.12,39.04,35.71,62.5,100.0,947.47,1985-12-24,72.0,247.0,74.0,Orthodox
Filip Pejic,0.0,0.88,0.0,13.24,0.0,145.59,0.0,33.33,0.0,0.0,931.64,1992-07-21,68.0,135.0,,Orthodox
Damir Hadzovic,3.34,3.74,0.91,4.56,0.15,70.25,47.82,59.45,54.55,34.78,950.13,1986-08-08,69.0,155.0,70.0,Orthodox
Cristina Stanciu,2.5,3.07,0.85,2.56,1.7,168.75,50.0,52.21,100.0,40.0,876.23,1994-03-29,63.0,115.0,,Orthodox
Marcin Tybura,3.81,3.49,1.47,0.58,0.13,282.68,48.56,55.42,33.82,75.0,1306.58,1985-11-09,75.0,249.0,78.0,Orthodox
Curtis Blaydes,3.54,1.91,5.69,1.19,0.0,441.7,50.13,58.84,53.45,31.58,1368.23,1991-02-18,76.0,265.0,80.0,Orthodox
Darrell Horcher,2.05,4.21,0.35,3.11,0.69,202.91,44.72,39.2,50.0,47.06,922.94,1987-07-28,70.0,155.0,70.0,Southpaw
Cody East,4.15,7.32,3.97,6.62,0.0,83.38,43.12,40.29,100.0,16.67,866.12,1988-06-29,75.0,245.0,,Orthodox
Josh Emmett,3.75,4.46,1.09,0.58,0.07,72.22,35.82,60.18,37.5,46.67,1284.83,1985-03-04,66.0,145.0,70.0,Orthodox
Anna Elmose,3.68,4.64,0.0,1.6,0.0,198.22,49.64,56.72,0.0,33.33,890.73,1984-10-06,63.0,115.0,,Orthodox
Luan Chagas,4.16,3.19,0.32,0.32,0.32,137.67,47.07,62.44,12.5,85.71,989.24,1993-06-17,72.0,170.0,75.0,Orthodox
Cristiane Justino,7.07,2.28,0.69,0.46,0.0,132.16,57.0,67.9,60.0,88.24,1225.57,1985-07-09,68.0,145.0,68.0,Orthodox
Adam Milstead,3.85,4.79,0.0,4.55,0.0,9.1,46.86,43.37,0.0,64.29,909.84,1987-07-03,75.0,205.0,76.0,Orthodox
Alberto Uda,1.79,3.49,2.83,2.83,0.0,417.45,52.78,45.59,50.0,66.67,885.0,1984-08-08,75.0,185.0,,Orthodox
Jordan Rinaldi,1.56,2.32,1.45,1.16,1.16,278.08,35.22,59.32,35.71,20.0,1022.72,1987-09-25,70.0,145.0,72.0,Orthodox
Henrique da Silva,4.0,5.24,0.33,1.96,0.33,168.59,56.44,42.76,25.0,25.0,870.25,1989-09-01,75.0,205.0,76.0,Orthodox
Jonathan Meunier,3.47,1.43,0.58,4.05,0.0,46.33,50.56,69.67,33.33,58.82,1017.42,1987-08-04,75.0,170.0,,Switch
Ion Cutelaba,4.26,3.34,3.77,0.97,0.1,194.2,43.4,47.46,49.37,75.0,1030.7,1993-12-14,73.0,205.0,75.0,Southpaw
Belal Muhammad,3.91,3.31,1.97,0.21,0.13,186.15,43.48,55.95,38.66,90.0,1559.37,1988-07-09,71.0,170.0,72.0,Orthodox
Cory Hendricks,3.13,4.07,0.0,0.0,0.0,18.0,39.83,42.99,0.0,100.0,942.0,1988-05-10,75.0,205.0,,Nan
Josh Stansbury,3.22,3.54,0.0,0.48,0.96,345.45,54.59,54.88,0.0,87.5,916.23,1984-11-19,74.0,205.0,74.0,Orthodox
Will Brooks,3.91,3.65,2.76,2.36,0.39,213.87,59.6,47.15,38.89,62.5,958.97,1986-10-08,70.0,155.0,72.0,Orthodox
Tatiana Suarez,3.22,1.58,4.65,0.17,0.66,522.04,61.65,47.23,47.46,80.0,1289.51,1990-12-19,65.0,115.0,66.0,Southpaw
Amanda Cooper,3.55,3.2,1.53,1.53,1.83,311.31,44.16,51.99,38.46,28.57,868.76,1991-10-22,63.0,115.0,64.0,Switch
Andrew Sanchez,4.3,5.1,2.55,0.0,0.0,281.64,43.69,50.67,36.67,100.0,961.87,1988-04-08,73.0,185.0,74.0,Orthodox
Khalil Rountree Jr.,3.73,4.51,0.0,1.53,0.11,20.46,38.38,48.11,0.0,58.82,1230.05,1990-02-26,73.0,205.0,76.0,Southpaw
Devin Clark,3.03,3.24,2.17,1.08,0.08,277.21,54.19,44.03,32.94,58.82,940.14,1990-04-12,72.0,205.0,75.0,Orthodox
Matthew Lopez,3.13,3.73,3.32,0.88,1.33,227.43,50.96,55.38,60.0,71.43,979.54,1987-01-21,67.0,135.0,69.0,Southpaw
Eric Spicely,3.71,5.72,1.31,0.33,0.98,172.86,45.21,55.67,20.0,75.0,859.07,1986-09-29,73.0,185.0,73.0,Orthodox
Katlyn Chookagian,4.59,4.41,0.27,1.46,0.33,64.32,34.52,63.29,15.38,54.17,1257.2,1988-12-28,69.0,125.0,68.0,Orthodox
Lando Vannata,4.52,4.76,1.09,1.58,0.3,56.14,45.3,55.02,37.93,69.23,936.03,1992-03-14,69.0,155.0,71.0,Orthodox
Dmitrii Smoliakov,1.44,3.81,0.0,2.16,0.0,0.0,42.55,55.83,0.0,75.0,826.49,1982-08-05,74.0,253.0,74.0,Switch
JC Cottrell,0.79,2.75,0.79,5.56,0.0,192.86,25.42,45.26,100.0,50.0,894.63,1989-11-04,69.0,155.0,,Orthodox
Bojan Mihajlovic,1.23,5.95,0.0,1.42,0.0,46.73,35.62,47.5,0.0,33.33,858.43,1980-03-30,71.0,205.0,73.0,Orthodox
Hector Sandoval,3.31,2.33,3.49,2.8,1.4,157.22,52.21,65.52,25.0,71.43,1008.05,1986-07-19,62.0,125.0,64.0,Orthodox
Chase Sherman,6.04,6.65,0.09,0.75,0.0,34.62,45.47,52.35,50.0,74.19,822.76,1989-11-16,76.0,250.0,78.0,Orthodox
Justin Ledet,3.35,4.82,0.23,0.92,0.23,34.31,39.0,49.03,50.0,42.86,887.48,1988-09-28,76.0,205.0,80.0,Orthodox
Jason Novelli,1.73,3.55,0.7,0.0,0.0,60.93,24.03,66.52,33.33,100.0,916.42,1979-06-08,72.0,155.0,,Orthodox
Danielle Taylor,2.75,3.31,0.2,0.6,0.2,0.2,29.47,71.69,20.0,70.0,936.29,1989-10-25,60.0,115.0,60.0,Orthodox
Joseph Gigliotti,1.04,2.92,1.56,3.12,0.78,75.78,39.22,45.63,100.0,50.0,902.32,1993-08-13,71.0,185.0,,Orthodox
Marvin Vettori,4.24,4.08,1.41,0.65,0.4,164.52,46.04,56.93,45.16,69.77,1238.12,1993-09-20,72.0,205.0,74.0,Southpaw
Max Griffin,3.75,3.66,1.37,1.16,0.27,147.87,48.9,58.15,40.82,69.64,1136.52,1985-11-29,71.0,170.0,76.0,Orthodox
Chris Avila,2.37,4.17,0.0,3.5,0.0,11.0,30.47,48.77,0.0,46.15,874.43,1993-01-16,70.0,145.0,,Orthodox
Sabah Homasi,5.16,7.16,2.9,0.97,0.0,131.61,48.48,47.64,50.0,66.67,877.91,1988-10-19,72.0,170.0,72.0,Orthodox
Mike Perry,4.32,5.16,0.81,0.54,0.18,141.85,47.44,52.9,40.91,78.57,1029.94,1991-09-15,70.0,170.0,71.0,Orthodox
Jeremy Kennedy,2.22,2.58,5.73,0.55,0.0,489.17,46.21,47.41,52.5,66.67,1089.73,1992-09-16,71.0,145.0,71.0,Orthodox
Alex Ricci,2.48,2.53,0.0,3.8,0.0,66.89,41.18,64.79,0.0,64.29,908.35,1982-07-21,71.0,155.0,,Orthodox
Felipe Silva,5.4,1.8,1.0,2.0,0.0,176.0,50.0,59.09,100.0,71.43,941.87,1984-05-08,72.0,155.0,77.0,Orthodox
Jack Hermansson,5.09,3.69,1.53,0.38,0.38,160.82,44.94,56.49,30.3,80.77,1263.95,1988-06-10,73.0,185.0,77.0,Orthodox
Christian Colombo,2.76,4.02,0.0,4.09,0.0,58.3,44.75,42.16,0.0,33.33,911.82,1980-07-01,77.0,265.0,,Orthodox
Veronica Macedo,3.13,5.06,0.57,2.29,0.57,96.82,39.61,43.13,18.18,46.67,892.25,1995-10-30,64.0,125.0,64.0,Southpaw
Jessin Ayari,3.53,3.59,0.0,0.65,0.32,20.45,37.73,58.6,0.0,50.0,900.19,1992-05-31,72.0,155.0,73.0,Orthodox
Jim Wallhead,3.19,6.65,0.0,0.0,0.0,24.8,26.78,49.85,0.0,100.0,891.35,1984-03-14,70.0,170.0,,Orthodox
Jason Gonzalez,3.06,3.13,0.0,6.98,1.0,6.98,39.66,58.77,0.0,30.0,920.16,1990-02-28,74.0,155.0,74.0,Southpaw
Michael McBride,4.08,5.85,1.85,4.32,1.24,54.36,48.77,40.83,42.86,30.0,912.46,1986-03-09,73.0,155.0,,Orthodox
CM Punk,1.1,4.87,0.87,1.74,0.0,149.71,23.17,40.0,11.11,0.0,921.79,1978-10-26,73.0,170.0,73.0,Orthodox
Albert Morales,3.75,3.96,0.61,1.01,0.0,148.04,34.53,56.83,37.5,64.29,889.11,1991-05-25,69.0,135.0,72.0,Orthodox
Ricky Glenn,3.79,4.3,0.72,1.8,0.36,170.19,42.81,51.18,13.33,69.39,952.15,1989-04-12,72.0,155.0,70.0,Southpaw
Gregor Gillespie,3.74,2.3,6.86,0.0,0.76,646.85,52.87,57.89,48.21,100.0,1308.4,1986-11-13,67.0,155.0,71.0,Orthodox
Lina Lansberg,2.69,3.87,0.52,2.07,0.1,236.73,55.48,44.11,27.78,47.37,903.33,1982-03-13,67.0,135.0,65.0,Orthodox
Ketlen Vieira,2.92,3.9,1.38,0.33,0.57,256.55,41.16,51.29,44.74,88.89,1149.11,1991-08-26,68.0,135.0,68.0,Orthodox
Joachim Christensen,3.78,3.29,0.0,0.61,0.0,304.47,41.33,46.0,0.0,0.0,912.11,1978-11-07,75.0,205.0,76.0,Orthodox
Brandon Moreno,3.69,3.38,1.41,1.13,0.36,147.63,44.19,60.68,44.29,64.29,1326.97,1993-12-07,67.0,125.0,70.0,Orthodox
Zak Ottow,2.63,2.73,0.97,1.16,0.39,129.43,36.84,58.63,29.41,57.14,1021.32,1986-12-22,71.0,170.0,72.0,Orthodox
Marc Diakiese,2.54,2.64,3.29,0.91,0.0,289.62,40.4,52.8,43.96,66.67,1033.16,1993-03-16,70.0,155.0,73.0,Orthodox
Alexa Grasso,4.11,3.73,0.41,2.24,0.61,86.24,41.28,58.45,35.29,54.79,1209.19,1993-08-09,65.0,125.0,66.0,Orthodox
Martin Bravo,7.66,5.72,2.6,0.52,0.0,135.62,39.53,51.33,35.71,85.71,865.78,1993-09-21,68.0,145.0,71.0,Southpaw
Claudio Puelles,1.56,2.78,3.17,0.67,1.17,393.9,49.65,46.12,36.54,60.0,1085.34,1996-04-21,70.0,155.0,72.0,Southpaw
Marcin Held,1.87,1.94,3.27,0.54,0.82,379.38,32.7,56.85,57.14,60.0,952.58,1992-01-18,69.0,155.0,71.0,Orthodox
Charlie Ward,1.64,7.21,0.0,4.92,0.0,39.34,19.23,53.19,0.0,0.0,893.59,1980-12-17,71.0,170.0,,Orthodox
Abdul Razak Alhassan,3.6,4.04,0.86,4.63,0.17,132.18,49.84,54.92,33.33,50.91,915.18,1985-08-11,70.0,185.0,73.0,Orthodox
Brett Johns,2.86,3.84,4.92,1.7,1.02,459.76,49.03,53.43,49.15,58.33,1168.11,1992-02-21,67.0,135.0,71.0,Orthodox
Kwan Ho Kwak,3.29,3.45,0.78,8.62,0.0,16.45,41.45,47.62,100.0,26.67,877.12,1989-06-18,65.0,135.0,,Switch
Mark Godbeer,3.97,3.3,0.0,2.4,0.0,140.23,53.91,54.22,0.0,28.57,1003.06,1983-11-22,76.0,240.0,77.0,Orthodox
Jack Marshman,2.74,4.19,0.0,1.47,0.0,3.12,25.6,56.54,0.0,20.0,945.26,1989-12-19,72.0,185.0,73.0,Orthodox
Alexander Volkov,5.52,3.34,0.73,1.67,0.15,86.59,56.96,54.37,66.67,73.86,1368.33,1988-10-24,79.0,250.0,80.0,Orthodox
Darren Stewart,2.82,3.04,1.62,2.81,0.11,134.79,45.58,48.54,45.45,67.5,973.28,1990-12-30,72.0,205.0,74.0,Orthodox
Gadzhimurad Antigulov,2.08,4.21,5.08,0.73,1.45,441.66,55.13,40.41,36.84,0.0,891.93,1987-02-09,71.0,205.0,70.0,Orthodox
Jenel Lausa,1.44,3.53,0.55,3.61,0.83,44.67,42.39,53.53,66.67,51.85,866.14,1988-08-01,65.0,125.0,68.0,Orthodox
Tyson Pedro,2.9,2.39,0.76,2.28,0.76,127.03,59.48,56.45,30.77,50.0,995.03,1991-09-17,75.0,205.0,79.0,Orthodox
Alexander Volkanovski,6.23,3.31,1.69,0.65,0.16,184.06,56.87,59.49,34.44,69.23,1542.81,1988-09-29,66.0,145.0,71.0,Orthodox
Jamie Moyle,4.51,4.0,1.0,0.33,0.0,44.33,51.52,65.71,21.43,50.0,922.06,1989-03-17,61.0,115.0,65.0,Orthodox
Matt Schnell,4.13,4.17,0.49,1.61,1.24,61.39,40.35,55.26,40.0,43.48,1013.89,1990-01-15,68.0,125.0,70.0,Orthodox
JJ Aldrich,3.92,4.47,0.78,0.71,0.0,141.56,46.22,60.99,26.83,72.22,1058.51,1992-09-29,65.0,125.0,67.0,Southpaw
Ryan Janes,7.69,5.53,0.35,1.76,0.0,131.9,48.23,59.06,100.0,58.33,1022.24,1981-08-22,75.0,185.0,76.0,Orthodox
Shane Burgos,7.4,6.78,0.43,0.64,0.43,95.77,52.42,56.35,44.44,91.55,1233.71,1991-03-19,71.0,145.0,75.0,Orthodox
Gerald Meerschaert,3.05,3.43,1.86,1.78,1.41,200.55,45.6,53.61,31.65,42.86,1021.89,1987-12-18,73.0,185.0,77.0,Southpaw
Brian Camozzi,3.15,6.39,0.0,1.45,0.73,21.77,26.42,54.79,0.0,0.0,870.46,1991-06-24,74.0,170.0,78.0,Orthodox
Ashley Yoder,3.42,4.13,1.09,0.73,0.55,237.45,39.17,47.05,27.91,66.67,812.38,1987-10-20,67.0,115.0,69.0,Southpaw
Saparbeg Safarov,4.03,2.96,2.52,1.01,0.0,370.88,48.19,47.62,41.67,33.33,935.18,1986-10-14,73.0,185.0,78.0,Orthodox
Viviane Pereira,2.7,4.48,0.25,1.25,0.25,85.75,30.0,58.1,100.0,28.57,989.16,1993-08-28,61.0,115.0,63.0,Orthodox
Emil Meek,2.52,2.53,0.25,5.25,1.0,130.75,39.43,38.71,33.33,47.5,974.55,1988-08-20,71.0,170.0,74.0,Switch
Irene Aldana,5.19,6.64,0.15,1.17,0.22,19.74,39.93,56.3,50.0,77.78,1188.51,1988-03-26,69.0,135.0,68.0,Orthodox
Paul Craig,2.62,3.15,1.58,0.99,1.48,127.63,44.87,43.45,20.78,37.5,1067.99,1987-11-27,75.0,205.0,76.0,Orthodox
Niko Price,5.07,5.42,1.01,1.66,0.64,138.53,42.95,48.96,29.73,52.63,1054.16,1989-09-29,72.0,170.0,76.0,Orthodox
Devin Powell,2.88,3.67,0.0,2.24,0.64,47.05,41.67,51.0,0.0,0.0,904.88,1988-03-01,72.0,155.0,73.0,Orthodox
Drakkar Klose,4.33,3.54,1.65,1.32,0.0,218.22,55.36,50.36,27.78,69.23,1232.01,1988-03-09,69.0,155.0,70.0,Orthodox
Alexandre Pantoja,3.87,3.44,2.41,1.56,0.78,242.17,50.08,50.13,47.44,68.42,1422.12,1990-04-16,65.0,125.0,67.0,Orthodox
Eric Shelton,2.57,1.88,2.83,2.33,0.17,191.83,42.54,63.5,51.52,46.15,937.38,1991-02-02,66.0,125.0,68.0,Orthodox
Jeremy Kimball,2.81,3.84,1.41,1.41,0.0,120.94,46.88,49.38,20.0,50.0,906.78,1991-01-03,72.0,205.0,72.0,Switch
Jordan Johnson,3.45,2.64,3.25,0.0,1.18,396.15,47.68,53.95,42.31,100.0,1194.17,1988-11-18,74.0,205.0,79.0,Orthodox
Bobby Nash,3.42,3.95,2.37,0.0,1.58,317.65,37.79,51.3,33.33,100.0,860.79,1990-03-26,72.0,170.0,74.0,Orthodox
Ricardo Ramos,2.97,4.06,2.57,0.89,0.67,131.2,36.47,54.85,57.5,70.37,1020.8,1995-08-01,69.0,145.0,72.0,Orthodox
Marcel Fortuna,3.83,4.52,0.45,0.9,0.45,30.75,46.52,64.54,8.33,75.0,931.34,1985-10-22,73.0,205.0,74.0,Orthodox
Volkan Oezdemir,4.95,4.22,0.5,1.31,0.1,101.16,48.62,55.33,29.41,80.0,1181.65,1989-09-19,74.0,205.0,75.0,Orthodox
Aiemann Zahabi,4.42,4.13,0.14,0.71,0.0,47.21,46.81,69.79,14.29,83.87,1305.95,1987-11-19,68.0,135.0,68.0,Orthodox
Gina Mazany,3.73,3.52,4.34,0.91,0.23,359.36,50.94,50.11,52.78,33.33,827.58,1988-08-19,66.0,125.0,68.0,Southpaw
Gavin Tucker,4.29,4.18,3.12,1.25,1.46,173.33,44.72,57.43,44.12,53.85,1037.1,1986-06-17,66.0,145.0,66.0,Southpaw
Andre Soukhamthath,3.28,5.1,1.48,1.29,0.18,160.36,44.04,49.88,53.33,58.82,887.39,1988-10-23,69.0,135.0,70.0,Orthodox
Daniel Spitz,2.6,5.3,0.74,0.0,0.0,24.52,35.96,46.23,66.67,100.0,878.9,1990-07-31,79.0,245.0,82.0,Orthodox
Cynthia Calvillo,4.41,4.12,1.8,0.36,0.81,174.23,38.41,64.01,44.44,77.78,936.88,1987-07-13,64.0,125.0,64.0,Orthodox
Paulo Costa,6.22,6.56,0.36,0.6,0.0,49.17,58.34,49.04,75.0,80.0,1203.83,1991-04-21,73.0,205.0,72.0,Orthodox
Davi Ramos,2.64,3.44,1.95,0.19,0.58,147.4,37.73,56.34,40.0,83.33,1078.56,1986-11-05,66.0,155.0,70.0,Orthodox
Lucie Pudilova,3.6,4.07,0.7,0.9,0.6,201.66,37.7,50.28,31.82,67.86,808.97,1994-06-13,68.0,125.0,67.0,Orthodox
Bibulatov Magomed,3.6,1.83,2.85,0.47,0.0,284.51,51.12,52.46,40.0,75.0,948.51,1988-08-22,65.0,125.0,65.0,Orthodox
Desmond Green,3.7,2.51,1.62,0.97,0.0,56.05,46.11,69.02,50.0,75.0,1133.5,1989-10-11,70.0,155.0,73.0,Southpaw
Pearl Gonzalez,2.23,4.07,1.04,1.04,0.52,358.43,37.65,57.3,11.11,0.0,901.65,1986-08-12,64.0,115.0,,Orthodox
Tom Duquesnoy,3.83,5.3,0.42,3.38,0.0,15.23,45.33,62.99,25.0,46.67,1042.98,1993-06-21,67.0,135.0,68.0,Orthodox
Cindy Dandois,3.13,3.4,5.0,0.0,0.0,398.0,32.19,58.54,55.56,100.0,952.55,1984-10-26,67.0,135.0,,Orthodox
Rashad Coulter,4.69,6.93,0.0,1.21,0.0,20.64,55.06,50.58,0.0,57.14,895.87,1981-11-27,71.0,205.0,76.0,Orthodox
Oliver Enkamp,2.38,3.55,0.87,1.74,0.0,61.92,36.28,37.76,16.67,0.0,913.79,1991-08-10,72.0,170.0,77.0,Switch
Deiveson Figueiredo,2.91,3.75,1.74,1.68,1.42,157.96,54.46,49.07,35.06,58.06,1307.12,1987-12-18,65.0,125.0,68.0,Orthodox
Brian Kelleher,3.31,4.59,1.68,1.8,0.67,230.78,41.39,54.62,41.67,60.0,902.49,1986-08-19,66.0,135.0,66.0,Switch
Marlon Moraes,3.9,5.24,1.01,1.41,0.4,73.35,40.62,54.17,41.67,46.15,1125.93,1988-04-26,66.0,135.0,67.0,Orthodox
Chan-Mi Jeon,6.23,7.77,0.0,0.0,0.0,1.0,31.69,55.95,0.0,100.0,885.52,1997-08-28,65.0,115.0,,Orthodox
Ashkan Mokhtarian,1.95,3.66,0.54,1.09,0.0,81.97,43.55,43.89,16.67,33.33,894.29,1985-09-15,66.0,125.0,67.0,Southpaw
Luke Jumeau,2.93,3.17,0.25,1.0,0.0,58.5,43.67,58.15,100.0,86.67,986.89,1988-02-12,71.0,170.0,72.0,Orthodox
Ji Yeon Kim,5.37,5.41,0.0,1.06,0.11,94.82,36.67,56.1,0.0,50.0,782.73,1989-10-18,67.0,125.0,72.0,Orthodox
Naoki Inoue,3.67,3.37,0.0,1.0,2.5,276.5,35.26,60.7,0.0,60.0,988.14,1997-06-14,69.0,125.0,71.0,Orthodox
Carls John De Tomas,1.74,3.93,1.37,1.37,0.0,90.41,37.25,44.87,33.33,66.67,893.59,1996-08-28,65.0,125.0,71.0,Southpaw
Frank Camacho,6.56,7.44,1.11,1.56,0.0,85.8,46.39,51.82,31.25,73.08,872.47,1989-05-18,70.0,170.0,73.0,Orthodox
Rolando Dy,3.04,4.47,0.3,2.11,0.0,61.91,37.66,52.36,20.0,68.18,905.39,1990-08-11,68.0,145.0,69.0,Orthodox
Jared Gordon,5.66,3.91,1.83,1.3,0.0,328.02,55.77,56.79,32.81,62.5,1220.32,1988-09-06,69.0,145.0,68.0,Orthodox
Michel Quinones,2.91,5.98,0.0,4.3,0.0,0.0,29.71,48.23,0.0,36.36,897.35,1984-12-22,70.0,155.0,73.0,Orthodox
Dominick Reyes,5.58,3.54,0.31,1.07,0.31,75.19,54.25,50.14,28.57,82.5,1301.16,1989-12-26,76.0,205.0,77.0,Southpaw
Tom Gallicchio,3.53,7.07,1.0,0.0,0.0,60.0,26.5,43.62,11.11,100.0,957.6,1986-09-23,70.0,170.0,,Southpaw
Nick Roehrick,2.31,6.92,0.0,1.24,0.0,17.31,17.5,44.0,0.0,0.0,950.95,1987-07-06,74.0,205.0,,Orthodox
Justin Gaethje,7.02,7.64,0.1,0.71,0.0,35.47,58.8,51.55,14.29,68.18,1459.94,1988-11-14,71.0,155.0,70.0,Orthodox
Trevin Giles,3.17,2.39,1.07,1.17,0.29,162.23,54.41,58.01,50.0,72.09,952.19,1992-08-06,72.0,185.0,74.0,Orthodox
James Bochnovic,0.65,3.64,0.0,7.28,0.0,81.27,26.67,21.05,0.0,0.0,886.02,1989-02-13,76.0,205.0,81.0,Orthodox
Cody Stamann,4.32,3.91,2.17,1.17,0.0,175.46,46.86,60.48,37.14,76.27,955.31,1989-11-09,66.0,145.0,64.0,Orthodox
Terrion Ware,4.02,6.07,0.5,4.0,0.0,43.25,32.52,50.14,22.22,44.83,801.45,1986-03-31,68.0,135.0,71.0,Orthodox
Amanda Lemos,2.89,3.46,1.14,1.25,0.68,173.32,54.44,44.92,62.5,59.26,1259.69,1987-05-22,64.0,115.0,65.0,Southpaw
Danny Henry,5.2,4.16,0.74,1.49,2.23,272.01,51.98,45.81,33.33,50.0,994.64,1988-07-17,72.0,145.0,73.0,Orthodox
Daniel Teymur,3.08,3.93,0.56,2.24,0.28,166.64,46.74,56.31,18.18,60.0,887.43,1988-02-03,65.0,145.0,69.0,Orthodox
Galore Bofando,3.63,3.63,2.37,2.37,0.0,7.11,45.1,54.9,100.0,50.0,1001.56,1982-05-22,71.0,170.0,72.0,Switch
James Mulheron,2.4,3.47,0.0,3.0,0.0,40.0,31.58,42.86,0.0,25.0,942.0,1988-02-20,70.0,243.0,73.0,Orthodox
Justin Willis,3.37,2.57,0.96,1.68,0.0,92.57,59.27,57.85,66.67,36.36,1144.39,1987-07-19,73.0,264.0,78.0,Southpaw
Junior Albini,3.98,6.08,1.54,0.0,0.0,230.66,51.1,52.29,37.5,100.0,884.65,1991-03-15,75.0,264.0,74.0,Orthodox
Eryk Anders,3.38,3.87,1.63,0.59,0.07,244.48,48.11,50.91,24.51,80.0,1114.01,1987-04-21,73.0,185.0,75.0,Southpaw
Jarred Brooks,2.12,1.66,4.54,1.13,0.57,384.94,46.09,62.87,57.14,69.23,1005.4,1993-05-02,63.0,125.0,62.0,Switch
Calvin Kattar,4.6,6.62,0.36,0.73,0.07,26.19,38.82,53.85,29.41,77.27,1137.92,1988-03-26,71.0,145.0,72.0,Orthodox
Tonya Evinger,1.55,5.73,0.99,0.49,0.0,225.25,41.96,38.73,22.22,66.67,866.53,1981-06-04,67.0,135.0,70.0,Orthodox
Joseph Morales,1.58,1.72,0.53,5.26,2.63,59.47,37.19,60.8,50.0,23.08,938.56,1994-08-22,66.0,125.0,69.0,Switch
Robert Sanchez,0.96,1.78,3.61,1.44,0.72,371.99,40.82,46.38,62.5,50.0,930.72,1986-03-05,66.0,125.0,66.0,Orthodox
Humberto Bandenay,2.22,4.79,2.9,1.45,0.48,110.99,41.82,41.11,46.15,62.5,888.98,1994-09-04,71.0,145.0,71.0,Southpaw
Abdul-Kerim Edilov,10.22,0.13,3.98,0.0,1.99,659.07,61.6,92.31,100.0,100.0,1041.79,1991-11-25,74.0,205.0,,Orthodox
